label	col_00	col_01	col_02	col_03	col_04	col_05	col_06	col_07	col_08	col_09
2	1965 kg	1.2126	N/A	fish	-1737 kg/s	0.7425	0.8748	0.8649	-0.1329	0.9048
3	-25 kg	0.7756	tennis	rat	1295 kg/s	0.2449	1.3692	-0.1118	1.7053	2.0891
1	459 kg	1.5931	N/A	pig, cat	1838 kg/s	-0.2992	1.1681	-0.8812	1.3605	2.1154
5	-447 kg	1.188	badminton	ferret	433 kg/s	0.8355	0.7724	-0.0304	0.4305	0.3431
6	591 kg	1.0697	ice hockey	dog	837 kg/s	0.0393	0.2928	1.2913	1.1169	1.0369
4	300 kg	-0.1763	basketball	guinea pig	1502 kg/s	-0.3588	0.7299	-0.4398	1.5698	0.9973
2	-592 kg	1.0971	football	fish	375 kg/s	0.5163	0.9818	-0.5264	-0.9656	1.7161
5	557 kg	-0.555	boxing	ferret	484 kg/s	-0.0231	0.4052	-0.026	-0.9554	1.2479
3	N/A	-0.5962	tennis	fish	1012 kg/s	-0.3175	0.5026	-0.7241	2.0881	0.2317
3	2070 kg	0.6691	tennis	rat	-521 kg/s	0.892	1.9824	0.1069	-0.0847	0.2521
2	2560 kg	0.8503	running	fish	-154 kg/s	0.7613	-0.1393	-0.4741	1.0635	0.3732
5	179 kg	0.618	boxing	hamster	-395 kg/s	-0.2247	-0.2414	-0.4623	0.8054	1.6894
2	400 kg	1.9879	football	n/a	507 kg/s	0.7896	0.8909	0.3975	0.9656	-0.9355
3	2159 kg	0.0375	basketball	cat	1069 kg/s	-0.687	1.4447	1.1241	2.0887	1.2735
2	-210 kg	0.3621	football	fish	787 kg/s	-0.2546	1.6193	-0.0548	0.0817	0.3587
5	1221 kg	0.1877	soccer	ferret, rabbit	1388 kg/s	1.7428	0.1888	-0.0382	-0.9014	-0.3565
4	1300 kg	-0.0676	golf	guinea pig	824 kg/s	0.3943	0.9619	1.1441	1.1594	0.6383
2	60 kg	-0.0029	football	fish	696 kg/s	1.6893	1.5901	-0.2406	0.6686	0.0755
0	-530 kg	-0.7453	motor sports	Bird	1710 kg/s	0.8922	0.4192	0.3744	0.2832	1.5142
4	710 kg	-1.0802	basketball	guinea pig	736 kg/s	-1.0049	0.9727	-0.0574	1.8754	1.1435
5	-928 kg	0.15	boxing	rabbit, hamster	-493 kg/s	0.3138	0.9294	1.3499	-0.4001	-0.6809
5	1245 kg	0.7899	badminton	ferret	-1415 kg/s	0.2889	-0.4977	0.3022	-0.7391	-0.0893
5	324 kg	0.8903	soccer	rabbit, ferret	28 kg/s	0.4861	-0.264	0.2935	0.406	-0.0142
5	1305 kg	-0.7638	badminton	hamster	-622 kg/s	0.1179	0.614	-0.4504	0.4953	3.0777
1	147 kg	-0.4272	volleyball	pig, reptile	-586 kg/s	0.445	-0.1089	-1.6146	1.4507	-0.1063
0	1401 kg	-0.1024	running	bird	76 kg/s	0.9593	0.6043	0.76	-0.3011	0.1888
4	2634 kg	0.562	basketball	guinea pig	-400 kg/s	0.4931	0.8912	0.3318	0.6206	-0.4181
6	171 kg	0.1247	Ice Hockey	dog	2052 kg/s	0.9391	None	2.8271	1.4282	0.9358
0	1047 kg	1.2455	motor sports	bird	1538 kg/s	-0.1725	1.4173	-1.5129	-1.0114	-0.2939
1	-613 kg	-0.4969	Baseball	guinea pig	17 kg/s	0.6159	-0.2829	0.3756	NULL	0.6848
1	78 kg	0.4824	soccer	ferret, hamster	319 kg/s	0.4697	-0.8693	-0.6147	1.2366	1.9302
5	578 kg	1.4647	badminton	rabbit	159 kg/s	-0.7575	-0.0649	-0.627	-0.0537	-0.3027
3	338 kg	0.7795	tennis	bird	861 kg/s	0.3316	0.183	-2.293	1.0741	0.999
5	105 kg	1.0305	soccer	ferret, hamster	-894 kg/s	-0.1777	0.0176	-0.0424	0.0074	1.1839
5	-781 kg	0.8832	soccer	hamster, ferret	-2380 kg/s	-0.6618	0.9441	n/a	1.2392	-0.8233
6	-125 kg	1.075	ice hockey	dog	2110 kg/s	0.5153	-0.857	1.4142	0.5678	-0.1236
3	-375 kg	-0.1695	tennis	RAT	815 kg/s	-0.1112	1.1435	1.5518	-0.8436	1.0143
4	-1153 kg	0.8728	golf	n/a	116 kg/s	0.0092	2.1433	0.5109	1.3757	-0.0209
0	-406 kg	-0.4317	track & field	bird	2313 kg/s	NULL	1.6067	0.7115	0.1821	0.7193
4	1499 kg	0.9543	basketball	guinea pig	-534 kg/s	0.0221	0.788	0.637	1.3898	0.2679
3	1214 kg	0.3474	tennis	rat	-204 kg/s	1.0576	1.1518	-0.3649	1.4406	0.6062
0	1126 kg	1.2561	motor sports	bird	1318 kg/s	-0.4532	1.3931	-0.87	0.2686	1.797
0	3337 kg	1.2234	badminton	bird	811 kg/s	-0.1951	0.3859	1.1235	-0.5939	1.0448
1	1363 kg	0.2618	baseball	rat	1156 kg/s	-0.3633	0.5437	0.8509	0.8371	1.2066
3	1225 kg	0.8403	tennis	rat	1177 kg/s	-0.4184	2.1796	-0.1487	1.0221	-0.9092
2	-218 kg	-0.0875	football	fish	-101 kg/s	0.754	1.0215	-0.3694	0.0891	-0.4019
4	540 kg	0.3833	basketball	Guinea Pig	280 kg/s	-0.5072	0.89	0.0274	-0.2086	0.8553
5	1168 kg	N/A	badminton	rabbit	777 kg/s	0.5466	1.3767	0.2446	0.5521	0.3417
6	319 kg	0.783	ice hockey	dog	1427 kg/s	0.2678	1.5416	0.8346	-0.2062	-0.2025
2	1481 kg	0.842	track & field	fish	-486 kg/s	1.1378	0.7338	-0.4294	-0.1066	-0.8526
1	-39 kg	0.25	volleyball	reptile	1642 kg/s	-0.0318	1.5558	-0.8337	0.5626	-0.343
0	176 kg	0.5888	running	bird	694 kg/s	-0.7274	1.272	2.2881	0.1402	-0.363
1	115 kg	1.2079	BASEBALL	pig	993 kg/s	1.1542	0.1985	-0.0041	1.6492	0.1942
3	1163 kg	0.514	tennis	rat	1498 kg/s	0.1838	0.0194	-0.3057	1.6534	2.0419
0	2050 kg	-0.961	motor sports	bird	-80 kg/s	0.6016	-0.0255	1.6639	0.3174	-0.7602
2	835 kg	1.7334	football	fish	689 kg/s	0.5605	0.4406	-0.8043	0.6625	-0.9671
0	-950 kg	0.03	football	bird	905 kg/s	-0.6255	2.1928	1.066	-0.392	-0.6472
5	-1355 kg	1.2286	boxing	rabbit, hamster	828 kg/s	0.2595	0.0771	1.7363	-1.5858	0.2912
2	-1519 kg	0.1739	track & field	fish	-65 kg/s	0.4253	0.5602	0.1542	-1.2588	0.313
0	1155 kg	-0.1064	running	bird	680 kg/s	-0.0903	1.5731	0.494	1.6565	2.4428
1	1412 kg	0.24	volleyball	Cat, Pig	146 kg/s	1.0743	0.9733	-2.1908	1.1931	0.0477
3	1460 kg	0.2756	tennis	chicken	844 kg/s	-0.2456	1.3546	1.1127	1.1465	-0.4174
3	623 kg	0.9767	TENNIS	CHICKEN	2791 kg/s	0.0348	0.8093	-0.4057	1.0943	1.5709
2	-280 kg	1.7126	track & field	fish	-557 kg/s	-0.2254	0.1421	-0.3526	-0.28	-0.303
4	971 kg	0.2417	basketball	guinea pig	729 kg/s	0.0728	1.4896	-1.7667	0.4298	-0.0347
0	1020 kg	-1.0656	running	bird	610 kg/s	-0.381	1.426	0.8175	0.5321	1.7372
2	143 kg	0.7486	track & field	fish	2753 kg/s	0.4137	0.598	-0.2745	1.4424	0.4162
6	273 kg	0.4282	ice hockey	dog	785 kg/s	1.2434	0.3914	1.5562	1.6123	0.0398
3	792 kg	0.3313	tennis	chicken	-369 kg/s	0.674	-0.5618	-1.0606	1.0553	1.969
3	-480 kg	0.4843	tennis	rat	1095 kg/s	0.495	-0.3719	-0.377	2.4742	0.0712
0	902 kg	0.6391	RUNNING	bird	577 kg/s	-0.5774	1.8073	0.545	-0.2026	1.6282
1	89 kg	1.3163	baseball	reptile	2405 kg/s	1.1857	0.2851	0.3893	0.2783	0.2246
4	288 kg	0.6131	basketball	guinea pig	-135 kg/s	0.1948	1.3739	-0.1852	2.0792	1.9031
5	2097 kg	0.0552	boxing	ferret	344 kg/s	-0.6751	-0.2685	3.1108	-0.3156	1.5605
2	-113 kg	1.1699	track & field	fish	1253 kg/s	0.6371	1.3858	0.6607	-0.1442	0.3224
5	-381 kg	-0.4906	boxing	hamster	-475 kg/s	-0.4223	1.3412	0.9168	-0.0095	0.7772
3	-710 kg	1.009	tennis	Rat	554 kg/s	0.4122	1.331	0.0393	-0.1666	0.8226
4	1935 kg	0.3537	GOLF	guinea pig	1269 kg/s	0.9308	-0.3929	-0.1684	1.2066	0.5307
0	-512 kg	0.5912	running	bird	2428 kg/s	0.3171	1.503	-0.2476	0.213	-0.2496
5	2137 kg	-0.6749	boxing	ferret	1314 kg/s	0.702	1.3704	-0.7472	0.6523	0.1302
5	1287 kg	0.7012	tennis	rabbit	-156 kg/s	0.5103	0.8298	2.9802	0.3033	0.1108
3	-45 kg	1.4541	tennis	chicken	1399 kg/s	0.4085	0.4817	-1.0715	0.6923	0.9348
1	322 kg	1.3286	BASEBALL	cat, reptile	584 kg/s	-0.4836	-0.6603	-0.1186	2.4616	0.2707
6	-1277 kg	1.279	ice hockey	dog	2475 kg/s	0.1066	0.4774	-0.6252	2.1977	1.3721
1	48 kg	0.1058	baseball	pig, cat	2632 kg/s	0.0407	0.1227	-1.2513	2.1519	1.7986
2	-490 kg	0.6771	motor sports	fish	-1356 kg/s	0.6533	0.6278	0.4011	-0.6354	n/a
4	129 kg	-0.3141	basketball	guinea pig	1822 kg/s	0.0901	-0.2069	-0.3145	1.4644	1.5886
4	-880 kg	1.4926	basketball	guinea pig	-220 kg/s	-0.6707	0.035	0.0017	0.2423	-1.4595
5	-526 kg	1.8237	soccer	hamster, ferret	-401 kg/s	0.4658	-0.1838	1.2075	-0.1759	0.3543
0	800 kg	-0.5866	motor sports	bird	84 kg/s	0.2297	0.976	-0.7096	0.4842	-1.6875
2	-82 kg	1.5104	football	fish	-959 kg/s	0.7353	0.0312	-1.2307	-0.5417	-0.4288
2	1106 kg	0.8823	football	fish	-479 kg/s	1.2617	1.8573	-1.0044	-0.4746	-1.7384
0	3756 kg	0.7353	running	bird	293 kg/s	0.0905	0.5607	1.0719	0.2777	-0.1757
4	1047 kg	1.2669	basketball	guinea pig	1213 kg/s	0.7982	1.5552	1.6899	0.5241	-0.523
0	-990 kg	-0.4562	running	bird	741 kg/s	1.9666	1.2239	1.4204	0.9394	0.7967
5	260 kg	0.1924	soccer	rabbit, ferret	-225 kg/s	0.1985	1.2367	0.9824	0.0898	0.5474
4	-251 kg	1.1913	basketball	dog	80 kg/s	0.3624	1.0535	0.6772	0.0884	0.0614
2	1517 kg	0.5843	track & field	fish	495 kg/s	0.4459	0.8162	1.0049	-0.2653	-1.0717
4	-127 kg	0.2629	golf	guinea pig	1533 kg/s	-1.2181	-0.6452	0.6375	1.0976	0.7546
0	-849 kg	-1.2563	motor sports	bird	1831 kg/s	0.075	0.8402	N/A	1.0117	0.4736
5	1302 kg	1.1856	badminton	rabbit, ferret	701 kg/s	0.7131	0.8916	-0.65	-0.7033	0.9337
2	2024 kg	0.3925	football	fish	-623 kg/s	0.129	0.6487	2.5946	-1.1155	0.5464
5	-228 kg	1.0083	boxing	ferret, hamster	-918 kg/s	0.3453	1.2459	0.4841	-0.3795	0.0967
4	1685 kg	0.5178	golf	guinea pig	-2084 kg/s	-0.3301	1.6152	-0.3422	-0.4963	0.0109
6	-857 kg	0.2248	ice hockey	dog	1989 kg/s	0.9764	0.4671	1.1694	0.8211	0.7945
2	950 kg	0.6406	football	guinea pig	661 kg/s	0.8285	2.2483	0.0642	1.6418	0.1918
1	840 kg	2.0885	BASEBALL	cat, pig	181 kg/s	0.2548	0.5669	-0.7054	0.4215	1.0266
2	1118 kg	0.6542	football	fish	-1253 kg/s	1.2869	1.0241	0.7468	-0.2985	0.1434
1	-377 kg	-0.0681	baseball	pig	793 kg/s	0.2942	1.3053	0.076	0.7913	0.1018
6	1369 kg	0.7428	ice hockey	chicken	1120 kg/s	1.384	-0.1641	0.065	2.3466	-0.6057
3	89 kg	0.4862	tennis	rat	1617 kg/s	-0.2724	1.3776	-0.6333	1.6231	-1.1305
4	144 kg	1.2462	golf	guinea pig	121 kg/s	-1.5137	0.7225	1.0617	0.8098	0.502
2	271 kg	0.972	track & field	Fish	5 kg/s	0.8993	-0.5042	0.381	0.8968	-0.0236
6	649 kg	0.2903	ice hockey	dog	1432 kg/s	0.6471	-0.6192	-0.6331	1.414	-1.6312
2	-801 kg	0.0837	football	fish	713 kg/s	0.0146	1.2753	-0.318	-0.2869	0.9157
2	1020 kg	0.929	football	fish	2382 kg/s	0.2476	-1.0361	0.1434	0.5323	1.8359
2	98 kg	0.4573	FOOTBALL	fish	573 kg/s	0.4673	0.4218	0.2736	-0.0811	0.6347
0	-103 kg	2.6756	motor sports	bird	1935 kg/s	-0.7384	1.832	1.7477	1.6268	2.5045
0	769 kg	-0.0785	running	bird	-453 kg/s	1.0926	0.2555	?	1.5153	0.288
5	-899 kg	1.3284	boxing	Ferret	881 kg/s	0.078	-0.4523	0.6431	0.7817	1.3869
3	1261 kg	0.3236	tennis	rat	-2 kg/s	0.2275	0.2362	-0.6676	0.3912	0.4559
3	508 kg	1.1428	tennis	chicken	36 kg/s	-0.4946	0.8012	0.5633	1.7491	1.7353
0	908 kg	-0.0718	Motor Sports	bird	593 kg/s	-0.0104	0.9091	2.2983	1.7501	0.5392
6	-1054 kg	1.0063	ice hockey	dog	1515 kg/s	-0.1537	1.5558	1.9695	1.1619	-0.1499
2	3522 kg	0.6848	track & field	fish	-256 kg/s	1.1777	-0.8564	-1.0732	0.4393	0.7932
5	-139 kg	1.2875	badminton	rabbit, ferret	329 kg/s	-1.027	0.8058	0.0785	1.3766	1.5919
5	717 kg	-0.3911	boxing	rabbit	812 kg/s	0.5621	1.2608	0.1008	-0.5627	-0.6377
5	122 kg	0.986	football	hamster, ferret	814 kg/s	-0.118	-0.6896	-0.0204	-0.5002	-0.8264
2	1968 kg	1.8458	track & field	fish	-1057 kg/s	-0.3382	1.0809	2.929	0.2023	-0.2427
0	1630 kg	0.887	motor sports	bird	125 kg/s	0.0394	1.1525	-0.1694	-0.7967	-0.0956
1	-134 kg	-0.4852	tennis	cat, pig	1101 kg/s	0.4613	-0.0814	0.1582	-0.4138	2.0652
6	664 kg	-0.1862	ice hockey	dog	573 kg/s	1.1832	0.6684	1.9831	0.0144	-1.8553
3	1458 kg	0.5562	tennis	chicken	1616 kg/s	0.4229	0.7584	-0.9307	1.8056	1.2417
4	-351 kg	1.0792	Golf	guinea pig	503 kg/s	-0.4913	0.8517	-0.5181	0.2777	1.5357
3	-94 kg	-0.2133	tennis	chicken	666 kg/s	0.4064	1.5657	-0.2551	0.7598	1.027
2	-1007 kg	0.243	tennis	fish	882 kg/s	-0.0585	2.0766	-2.5443	-0.5584	0.2796
5	902 kg	-0.4191	soccer	ferret	-2463 kg/s	0.1405	-0.6959	0.4522	-0.3741	-0.2255
6	1871 kg	1.1231	ice hockey	dog	13 kg/s	0.0563	-0.0376	0.3794	0.623	0.4982
3	734 kg	1.1156	tennis	rat	2111 kg/s	0.1106	0.9029	0.6666	0.502	0.4181
6	-374 kg	0.6266	track & field	dog	2667 kg/s	-0.5141	0.3632	1.4068	0.5421	0.386
4	-590 kg	0.869	golf	guinea pig	592 kg/s	-0.1904	0.2368	-2.8942	0.2745	1.5538
6	1500 kg	0.0115	ice hockey	dog	-375 kg/s	-0.6033	0.7892	2.8231	0.3551	-0.0353
5	-105 kg	0.2501	badminton	ferret, rabbit	115 kg/s	-0.3674	0.9509	1.918	-0.5288	-1.3348
6	-160 kg	0.0041	ice hockey	dog	-767 kg/s	-0.2166	-0.3668	2.1647	1.0873	2.1547
3	-895 kg	1.072	tennis	chicken	1931 kg/s	0.0311	0.4891	0.7139	1.09	0.1375
1	1026 kg	0.4225	baseball	pig, reptile	242 kg/s	0.9608	-0.1716	-0.7814	1.825	-1.1559
1	-192 kg	0.7498	volleyball		1667 kg/s	0.472	1.0239	-0.418	1.5337	1.717
4	756 kg	-0.0658	golf	guinea pig	591 kg/s	0.4214	1.3091	-0.7791	1.6151	1.3193
1	349 kg	1.3106	baseball	pig, cat	-98 kg/s	?	0.0197	1.2701	0.9537	0.4456
5	-57 kg	1.7619	soccer	rabbit	636 kg/s	0.2004	0.9757	-1.6602	0.9445	0.6758
6	591 kg	0.3418	ice hockey	dog	1736 kg/s	1.2148	1.7722	-0.4692	2.4812	0.7567
4	-25 kg	-1.1417	basketball	guinea pig	106 kg/s	-0.4366	0.1327	0.5709	0.7847	0.9965
4	444 kg	0.6882	basketball	guinea pig	232 kg/s	0.0089	1.0287	0.1604	1.0828	-0.1555
6	247 kg	0.4127	ice hockey	dog	32 kg/s	1.443	-0.3388	-0.6316	1.2013	1.5524
5	-409 kg	1.0603	boxing	hamster, rabbit	1694 kg/s	-0.8601	0.0476	0.8255	-0.5382	0.4756
0	-163 kg	1.2062	motor sports	chicken	512 kg/s	1.0141	-0.0928	-0.0577	-1.1018	0.8036
0	-484 kg	0.0527	running	bird	570 kg/s	-0.0218	0.3608	-0.2454	0.1171	1.4721
5	30 kg	1.9319	badminton	rabbit, ferret	195 kg/s	-0.6596	0.9635	0.0836	0.0622	0.4284
0	-1067 kg	-1.535	motor sports	bird	1709 kg/s	-0.7317	1.8371	-0.1946	0.4042	-0.2611
4	-488 kg	-0.342	soccer	guinea pig	686 kg/s	0.067	?	0.9085	1.3659	-1.7806
5	47 kg	0.4534	badminton	Hamster	584 kg/s	-0.5499	0.0099	0.7434	1.2555	-0.1109
4	1309 kg	-0.5612	golf	guinea pig	-557 kg/s	1.4082	-0.0757	-0.6386	0.7606	0.7922
0	638 kg	0.5196	motor sports	bird	1276 kg/s	0.6664	0.3171	0.6165	-1.0038	0.9524
4	1024 kg	0.4309	basketball	guinea pig	1587 kg/s	0.2133	0.6282	1.4712	1.1351	-0.7003
5	1102 kg	-0.2605	badminton	rabbit	-667 kg/s	0.1163	0.8341	-0.0219	0.9007	0.3497
0	-274 kg	0.1355	motor sports	bird	NULL	-0.5181	0.5792	0.5287	1.5352	1.3684
4	-38 kg	0.8739	basketball	guinea pig	338 kg/s	0.1405	1.8507	0.769	1.7199	0.9642
1	505 kg	1.4467	volleyball	pig, cat	550 kg/s	1.3799	0.4359	0.9418	2.1301	1.8825
1	1298 kg	0.5206	volleyball	reptile	1941 kg/s	1.0602	1.2059	-0.3529	1.3216	-1.2043
3	968 kg	1.0277	ice hockey	chicken	2044 kg/s	-1.3924	-0.0179	-0.4639	0.8442	0.9485
3	1268 kg	0.7325	tennis	rat	729 kg/s	-0.6456	0.8527	-1.2458	-0.3844	1.9204
5	-229 kg	0.8818	golf	hamster, ferret	2101 kg/s	-0.8024	0.8283	2.0707	0.0854	1.3561
4	883 kg	0.5245	golf	guinea pig	-1277 kg/s	-0.2922	1.5126	-0.2189	2.5022	-1.4611
5	668 kg	0.0296	badminton	ferret, rabbit	1294 kg/s	0.3017	-0.5602	0.1211	-0.703	-0.6081
6	655 kg	-1.2041	ice hockey	dog	1231 kg/s	1.2792	0.3694	0.8001	-0.3735	-0.2361
2	275 kg	0.0242	track & field	fish	801 kg/s	0.8253	0.7478	0.1741	-0.7919	0.1472
6	304 kg	0.8363	ice hockey	dog	177 kg/s	-0.0258	1.7898	-0.1407	1.1158	-0.0693
4	461 kg	0.0986	basketball	guinea pig	-1531 kg/s	-0.0912	1.4012	-0.8367	1.1703	1.3563
1	644 kg	-0.2915	baseball	reptile, pig	570 kg/s	0.1447	-0.4746	-0.6755	1.4224	1.2903
5	-195 kg	-0.3111	boxing	hamster, rabbit	-1082 kg/s	-0.0262	1.2682	0.8831	-0.5476	-0.3573
3	1748 kg	0.2688	tennis	rat	1145 kg/s	-0.0956	0.6823	-0.603	0.3979	1.5211
2	236 kg	1.7682	football	fish	1112 kg/s	0.2385	1.3204	-0.1629	0.459	0.4268
0	998 kg	0.0644	Running	bird	719 kg/s	0.422	0.2467	-0.2501	0.0294	1.4354
2	1960 kg	-0.3359	football	fish	-507 kg/s	0.3782	1.1728	-1.5354	1.6166	-0.2615
0	1203 kg	0.892	golf	bird	326 kg/s	0.1261	2.3084	2.0159	1.113	1.783
4	1270 kg	-0.1336	golf	guinea pig	-777 kg/s	0.1272	-0.1937	-0.0973	1.2475	2.1679
4	-1013 kg	0.8095	basketball	guinea pig	1092 kg/s	0.1373	0.1426	-0.1295	0.0969	1.4825
5	889 kg	-0.9233	SOCCER	hamster	286 kg/s	0.6334	1.3122	0.3513	-0.0956	1.0118
4	104 kg	-0.0406	ice hockey	guinea pig	-176 kg/s	-0.6382	1.0784	2.2653	-0.293	0.4149
3	2891 kg	1.1793	tennis	rat	1695 kg/s	1.2636	-0.1216	-0.6654	1.3085	0.4062
1	1331 kg	1.0301	volleyball	pig	1468 kg/s	0.637	0.0661	0.4299	-1.2298	-0.3265
1	173 kg	1.049	volleyball	pig, reptile	1039 kg/s	-0.7456	0.2813	0.0171	1.6154	1.3549
5	-392 kg	0.6176	badminton	hamster	-64 kg/s	-0.1575	0.0719	-0.3105	-0.0051	-0.8611
1	-552 kg	0.3847	volleyball	cat, pig	-66 kg/s	0.6667	-0.4612	-0.327	-0.6957	-0.4264
4	726 kg	1.8615	golf	guinea pig	1644 kg/s	-0.757	0.3617	-0.0127	1.8987	1.8937
1	-237 kg	0.9949	volleyball	pig	-160 kg/s	1.4421	0.9459	-0.6529	1.8242	0.8689
1	-53 kg	0.2027	baseball	bird	-524 kg/s	-0.1135	-1.2243	-0.4952	-0.1092	0.1472
4	-317 kg	0.6936	golf	GUINEA PIG	2407 kg/s	1.4081	0.3132	-1.5336	0.0199	0.803
6	-506 kg	0.3304	ice hockey	dog	1682 kg/s	0.4647	-0.7388	0.7188	0.2995	0.6343
2	300 kg	0.1165	football	fish	411 kg/s	1.3028	1.3214	-0.335	-0.9556	-0.0961
2	647 kg	1.1869	track & field	fish	-545 kg/s	0.249	1.0722	0.9888	-0.3026	-1.4653
4	1032 kg	0.1358	golf	guinea pig	-2574 kg/s	-0.2095	0.1683	?	1.2338	0.3723
0	1369 kg	-0.4788	motor sports	bird	805 kg/s	1.009	0.691	-0.6604	-1.0197	0.4287
5	-1195 kg	0.8413	badminton	chicken	144 kg/s	-0.3962	0.4346	1.4882	-1.9995	0.1883
3	1751 kg	1.4073	tennis	chicken	1715 kg/s	-0.1401	1.3148	0.134	0.7454	0.2067
4	1361 kg	1.1854	basketball	guinea pig	-629 kg/s	-0.0776	0.2417	-2.1087	1.0517	0.3746
5	-1969 kg	0.4661	badminton	hamster	277 kg/s	0.427	0.7834	1.4781	-0.1857	1.0139
5	1020 kg	1.6637	soccer	rabbit	1585 kg/s	0.7681	0.4154	-0.4305	1.5785	0.6662
1	1663 kg	1.0704	volleyball	reptile	445 kg/s	0.1118	0.5579	-0.0722	0.7613	0.5707
1	897 kg	0.0036	volleyball	cat	1321 kg/s	1.9104	1.5616	0.7577	0.7315	1.6524
0	-483 kg	1.4612	running	bird	1394 kg/s	0.0763	-0.2431	0.6193	0.3194	1.9344
5	-400 kg	1.4279	boxing	rabbit, ferret	-257 kg/s	-0.2512	1.2461	0.0662	-0.7662	-1.131
4	1188 kg	1.0775	golf	guinea pig	-843 kg/s	0.0628	0.9272	0.416	1.6197	0.7942
1	-316 kg	1.1752	baseball	pig	952 kg/s	0.3284	0.4414	-1.5189	2.2427	1.7755
4	827 kg	0.5056	golf	guinea pig	801 kg/s		-0.6146	-0.4836	0.9549	-0.5856
1	-1039 kg	1.8416	volleyball	reptile, cat	560 kg/s	-0.1545	-0.1409	-1.3464	0.645	2.0803
1	863 kg	1.617	ice hockey	Pig, Cat	844 kg/s	-0.0063	0.6462	0.8411	1.0941	0.5073
0	329 kg	0.288	running	bird	2414 kg/s	0.2334	0.5196	-0.5425	0.187	0.8923
6	175 kg	0.1855	ice hockey	dog	3312 kg/s	0.3065	-0.6567	0.7068	0.7071	0.9038
2	1328 kg	1.6275	track & field	fish	1172 kg/s	0.2277	1.5945	-0.0059	0.2739	0.966
0	-656 kg	-0.2966	running	bird	1519 kg/s	-0.0517	-0.2129	-1.4733	-0.1129	0.1285
2	2136 kg	0.7312	track & field	fish	684 kg/s	1.3432	1.4065	-0.2265	0.6594	0.4356
3	136 kg	0.7449	tennis	rat	?	-0.2701	0.4019	-1.0256	0.8505	-1.2827
2	-1001 kg	0.7732	football	fish	-242 kg/s	0.6671	0.6331	0.9674	0.6204	0.1056
2	633 kg	0.8933	track & field	fish	-1399 kg/s	0.8725	0.4636	-0.3026	-0.9708	0.7176
6	1171 kg	1.0978	football	dog	N/A	0.4197	-0.113	-1.4955	1.3556	0.7397
2	220 kg	0.704	tennis	fish	-241 kg/s	0.9802	0.4122	-0.9929	-0.6071	-1.0664
6	839 kg	0.817	ice hockey	dog	400 kg/s	-0.1228	2.3579	1.6681	2.4228	0.8149
4	1270 kg	0.1001	basketball	guinea pig	-396 kg/s	-0.9715	1.7534	-0.8115	0.9316	0.8099
4	64 kg	0.5354	golf	guinea pig	874 kg/s	0.4863	0.5725	0.6674	0.8855	0.2606
3	338 kg	-0.0636	tennis	rat	2503 kg/s	0.2499	1.2345	0.3023	0.3674	0.6203
5	-61 kg	0.2178	boxing	rabbit, ferret	540 kg/s	-0.7742	-0.4155	0.3072	0.7251	0.7364
0	-274 kg	0.0734	running	bird	1369 kg/s	0.1017	0.7837	0.4298	0.1554	0.2705
6	2784 kg	0.4929	ice hockey	dog	1333 kg/s	-0.0625	1.7136	1.3999	1.6269	0.2168
2	958 kg	-0.4692	football	fish	276 kg/s	0.3345	1.5801	-2.4361	0.5495	0.3926
1	2226 kg	1.1477	baseball	reptile	579 kg/s	None	0.8902	-0.5614	1.3855	1.3564
1	528 kg	0.9798	baseball	cat, reptile	843 kg/s	-0.0539	-0.4475	-1.3227	0.1541	1.6849
1	-350 kg	0.4306	baseball	cat	1748 kg/s	0.232	0.5501	-0.6195	-0.044	0.1263
6	1063 kg	-1.1534	tennis	dog	2228 kg/s	0.155	-0.1217	-0.0738	2.6768	-0.2595
3	1554 kg	-0.3897	tennis	rat	2617 kg/s	0.4719	0.2797	-1.31	0.9641	2.4662
3	854 kg	0.7125	tennis	bird	72 kg/s	-0.3575	0.4709	-0.066	1.1706	1.3189
5	855 kg	0.8711	boxing	ferret, rabbit	617 kg/s	0.2098	-0.4109	0.7881	-0.3817	-0.309
4	1898 kg	0.7196	golf	guinea pig	-34 kg/s	0.7156	1.2586	1.1728	1.6558	0.6352
6	1035 kg	0.5589	ice hockey	dog	999 kg/s	0.8057	2.4527	-0.451	0.9425	-1.4456
0	2052 kg	0.3711	motor sports	bird	364 kg/s	0.1644	0.2744	2.5936	-0.5841	1.8534
0	-113 kg	-0.2911	motor sports	bird	3197 kg/s	0.448	1.1748	1.8762	0.356	-0.8688
5	1630 kg	0.2079	soccer	ferret	233 kg/s	0.6014	-0.8607	0.0061	-0.9535	0.2281
5	-288 kg	1.0154	soccer	ferret	494 kg/s	0.8512	0.4653	1.8858	1.8607	-0.4853
0	1203 kg	-0.3745	motor sports	bird	2322 kg/s	0.1417	0.6928	2.1807	0.6343	-0.8918
